date,convenience_store,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
2014-04-10,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081200,CREAM LIQUEURS,305,MHW Ltd,73053,Rumchata,6,1000,16.34,24.51,3,73.53
2014-04-03,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081200,CREAM LIQUEURS,305,MHW Ltd,73053,Rumchata,6,1000,16.34,24.51,2,49.02
2014-01-30,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081200,CREAM LIQUEURS,10,A Hardy / U.S.A. Ltd.,73053,Rumchata,6,1000,16.34,24.51,2,49.02
2014-01-30,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081200,CREAM LIQUEURS,10,A Hardy / U.S.A. Ltd.,73053,Rumchata,6,1000,16.34,24.51,2,49.02
2014-01-23,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081200,CREAM LIQUEURS,10,A Hardy / U.S.A. Ltd.,73053,Rumchata,6,1000,16.34,24.51,3,73.53
2014-01-23,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081200,CREAM LIQUEURS,10,A Hardy / U.S.A. Ltd.,73053,Rumchata,6,1000,16.34,24.51,3,73.53
2014-08-25,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081200,CREAM LIQUEURS,305,MHW Ltd,73054,Rumchata,6,1750,24.34,36.51,1,36.51
2014-03-06,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75208,Kinky Liqueur Mini,6,500,6.62,9.93,1,9.93
2014-01-30,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75208,Kinky Liqueur Mini,6,500,6.62,9.93,1,9.93
2014-05-01,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75212,Kinky Blue Mini,6,500,4.96,7.44,1,7.44
2014-06-26,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081700,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76035,Midnight Moon Apple Pie,6,375,7.25,10.88,1,10.88
2014-01-02,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081700,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76036,Midnight Moon Apple Pie,6,750,10.42,15.63,2,31.26
2014-05-08,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081700,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76036,Midnight Moon Apple Pie,6,750,11.0,16.5,1,16.5
2014-10-06,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081700,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76039,Midnight Moon Strawberry,6,375,6.0,9.0,1,9.0
2014-02-27,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081700,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76044,Midnight Moon Blueberry,6,750,10.42,15.63,1,15.63
2014-10-13,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081200,CREAM LIQUEURS,451,Serralles USA,80296,Kringle Cream,6,750,12.5,18.75,1,18.75
2014-08-14,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081200,CREAM LIQUEURS,305,MHW Ltd,80486,Tippy Cow Orange Cream,6,750,10.0,15.0,1,15.0
2014-09-08,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,86673,Jack Daniel's Tennessee Honey,6,1750,28.69,43.04,1,43.04
2014-10-13,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,86673,Jack Daniel's Tennessee Honey,6,1750,28.69,43.04,1,43.04
2014-09-15,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86888,Southern Comfort PET,6,1750,19.16,28.74,1,28.74
2014-10-06,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86888,Southern Comfort PET,6,1750,19.16,28.74,2,57.48
2014-06-12,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86888,Southern Comfort PET,6,1750,19.16,28.74,1,28.74
2014-01-09,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86888,Southern Comfort PET,6,1750,19.16,28.74,1,28.74
2014-01-30,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1022100,TEQUILA,478,Trinchero Family Estates,87398,Cruz Del Sol Silver,6,750,25.17,37.76,1,37.76
2014-05-15,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.37,1,30.37
2015-01-05,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.38,1,30.38
2014-05-29,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.37,1,30.37
2014-01-23,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1022100,TEQUILA,395,Proximo,89198,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.37,1,30.37
2014-06-12,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,902964,Scapa 16yr Sing Malt Scotch,6,750,44.99,67.49,1,67.49
2014-10-20,,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,"705 E. SECOND
INDIANOLA 50125
(41.358162754000034, -93.552640740999948)",91,Warren,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,295,Kobrand Corporation,964085,Alize Red Passion,6,750,10.47,15.71,6,94.26
2014-01-13,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012200,SCOTCH WHISKIES,55,Sazerac North America,8828,Lauder's,6,1750,10.68,16.26,2,32.52
2014-03-10,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012200,SCOTCH WHISKIES,260,Diageo Americas,10278,Usher's Green Stripe,6,1750,10.0,14.99,2,29.98
2014-11-03,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012200,SCOTCH WHISKIES,260,Diageo Americas,10278,Usher's Green Stripe,6,1750,10.0,15.0,2,30.0
2014-04-28,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012200,SCOTCH WHISKIES,260,Diageo Americas,10278,Usher's Green Stripe,6,1750,10.0,14.99,6,89.94
2014-07-21,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012200,SCOTCH WHISKIES,260,Diageo Americas,10278,Usher's Green Stripe,6,1750,10.0,15.0,2,30.0
2014-03-10,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,65,Jim Beam Brands,10628,Canadian Club Whisky,6,1750,15.75,23.62,2,47.24
2014-08-25,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,260,Diageo Americas,11298,Crown Royal Canadian Whisky,6,1750,31.99,47.99,2,95.98
2014-07-14,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,260,Diageo Americas,11298,Crown Royal Canadian Whisky,6,1750,31.99,47.99,2,95.98
2014-02-03,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,260,Diageo Americas,11298,Crown Royal Canadian Whisky,6,1750,31.5,47.24,6,283.44
2015-01-26,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",11788,Black Velvet,6,1750,10.45,15.68,24,376.32
2014-06-02,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11788,Black Velvet,6,1750,9.7,14.92,18,268.56
2014-08-04,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,55,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,9.14,13.71,6,82.26
2014-06-02,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,55,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,9.14,13.71,6,82.26
2015-02-23,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,85,Brown-Forman Corporation,12478,Canadian Mist Canadian Why Pet,6,1750,10.5,15.75,6,94.5
2014-06-23,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,85,Brown-Forman Corporation,12478,Canadian Mist Canadian Why Pet,6,1750,10.5,15.75,6,94.5
2014-06-02,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,85,Brown-Forman Corporation,12478,Canadian Mist Canadian Why Pet,6,1750,10.5,15.75,6,94.5
2014-01-27,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,85,Brown-Forman Corporation,12478,Canadian Mist Canadian Why Pet,6,1750,10.5,15.75,6,94.5
2014-06-02,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,300,Mccormick Distilling Company,12668,Canadian Woods Canadian Why,6,1750,8.61,12.91,6,77.46
2014-01-13,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,434,LUXCO,13038,Canadian Reserve Whisky,6,1750,9.0,13.5,2,27.0
2014-07-28,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1012100,CANADIAN WHISKIES,971,Hood River Distillers Inc.,14199,Pendleton Canadian Whisky,6,1750,24.08,36.12,2,72.24
2015-02-16,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011200,STRAIGHT BOURBON WHISKIES,421,"Sazerac Co., Inc.",16518,Ancient Age Bourbon,6,1750,11.8,17.7,6,106.2
2014-05-12,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011200,STRAIGHT BOURBON WHISKIES,85,Brown-Forman Corporation,17830,Early Times 36 Mo Ky Str Bourbon Pet,6,1750,12.31,18.47,6,110.82
2014-12-01,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011200,STRAIGHT BOURBON WHISKIES,85,Brown-Forman Corporation,17830,Early Times 36 Mo Ky Str Bourbon Pet,6,1750,12.31,18.47,2,36.94
2014-01-27,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011200,STRAIGHT BOURBON WHISKIES,85,Brown-Forman Corporation,17830,Early Times 36 Mo Ky Str Bourbon Pet,6,1750,12.31,18.47,6,110.82
2014-08-25,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,20248,Old Crow,6,1750,9.44,14.16,6,84.96
2014-08-18,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,20248,Old Crow,6,1750,9.44,14.16,6,84.96
2014-01-27,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,20248,Old Crow,6,1750,8.92,13.38,6,80.28
2014-03-24,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011200,STRAIGHT BOURBON WHISKIES,55,Sazerac North America,21598,Ten High,6,1750,9.24,13.86,6,83.16
2014-03-24,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011200,STRAIGHT BOURBON WHISKIES,55,Sazerac North America,21598,Ten High,6,1750,9.24,13.86,6,83.16
2014-05-12,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011200,STRAIGHT BOURBON WHISKIES,55,Sazerac North America,21598,Ten High,6,1750,9.24,13.86,6,83.16
2014-01-27,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011200,STRAIGHT BOURBON WHISKIES,55,Sazerac North America,21598,Ten High,6,1750,8.74,13.36,6,80.16
2014-07-21,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011100,BLENDED WHISKIES,434,Luxco-St Louis,24158,Hawkeye Blend Whiskey,6,1750,7.62,11.43,12,137.16
2014-10-06,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011100,BLENDED WHISKIES,434,Luxco-St Louis,24158,Hawkeye Blend Whiskey,6,1750,7.62,11.43,6,68.58
2014-01-06,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.93,6,107.58
2015-01-12,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64
2014-04-07,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.93,6,107.58
2014-12-01,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011100,BLENDED WHISKIES,65,Jim Beam Brands,25878,Sunny Brook Blend Whiskey,6,1750,7.87,11.81,2,23.62
2014-08-04,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,28.69,43.04,6,258.24
2014-08-11,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1011500,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,6,162.84
2014-07-14,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1041100,AMERICAN DRY GINS,434,Luxco-St Louis,31658,Paramount Gin,6,1750,7.11,10.67,6,64.02
2014-04-21,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1041100,AMERICAN DRY GINS,434,Luxco-St Louis,31658,Paramount Gin,6,1750,7.11,10.67,6,64.02
2014-07-28,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34008,Absolut Swedish Vodka 80 Prf,6,1750,19.99,29.99,6,179.94
2014-02-17,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34008,Absolut Swedish Vodka 80 Prf,6,1750,20.0,29.99,6,179.94
2014-04-07,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34008,Absolut Swedish Vodka 80 Prf,6,1750,20.0,29.99,6,179.94
2014-01-06,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,6,62.28
2014-07-21,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,6,62.28
2014-02-17,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,6,62.28
2014-09-08,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1031080,80 PROOF VODKA,259,Heaven Hill Distilleries Inc.,35418,Burnett's Vodka 80 Prf,6,1750,9.79,14.69,2,29.38
2014-01-06,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1031080,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock,6,1750,7.2,10.79,6,64.74
2014-09-08,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1031080,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,6,64.8
2014-07-14,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1031080,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,6,64.8
2014-06-16,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1031080,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock,6,1750,7.2,10.79,6,64.74
2015-02-23,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56
2014-05-05,,2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39,Guthrie,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56
